Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
61.22582913,-0.6701694,-1.155926,-1.272961,0.8113383,-0.591266,-0.01635916,-16.89983,40.87075,0.0109272,1019.822
61.23581886,-0.4241846,-0.5558193,-1.334106,0.8127188,-0.5845087,-0.00896845,-16.89983,40.87075,0.0109272,1019.822
61.24580908,-0.9161541,-0.7358514,-1.150671,0.8113059,-0.5860406,-0.00562646,-16.52566,40.87414,0.006689072,1019.825
61.25579882,-1.46962,-0.2557657,-0.7838007,0.8201188,-0.5869449,-0.001372017,-16.52566,40.87414,0.006689072,1019.825
61.26578856,-2.023085,0.1042986,-0.6003658,0.8166782,-0.5892728,-0.01345257,-16.52566,40.87414,0.006689072,1019.825
61.27577877,-2.26907,-0.3757871,-0.1112059,0.8122165,-0.5849517,-0.0128304,-16.52566,40.87414,0.006689072,1019.825
61.28576851,-2.330566,-0.2557657,0.01108406,0.8132783,-0.5874693,-0.006157895,-16.52566,40.87414,0.006689072,1019.821
61.29575825,-2.023085,-0.7958621,0.07222904,0.8134413,-0.5934444,0.002358496,-16.90226,40.87106,-0.3759632,1019.821
61.30574799,-1.900093,-0.3757871,0.07222904,0.8174098,-0.5991652,-0.003595488,-16.90226,40.87106,-0.3759632,1019.821
61.3157382,-1.285131,0.1042986,0.01108406,0.812445,-0.5976295,-0.01412146,-16.90226,40.87106,-0.3759632,1019.821
61.32572794,-1.531116,-0.2557657,0.07222904,0.8173792,-0.5995682,-0.009868156,-16.90226,40.87106,-0.3759632,1019.825
61.33571863,-1.531116,-0.4357978,0.194519,0.8080241,-0.6008959,-0.03007357,-16.90226,40.87106,-0.3759632,1019.825
61.34570837,-1.408124,-0.5558193,-0.2946409,0.8098823,-0.5950487,-0.02704498,-16.5204,40.87348,0.8449535,1019.825
61.35569811,-0.4241846,0.1042986,-0.1723509,0.8093203,-0.5902076,-0.02450811,-16.5204,40.87348,0.8449535,1019.825
61.36568785,-0.6086732,0.1042986,-0.1723509,0.808924,-0.5927536,-0.01734504,-16.5204,40.87348,0.8449535,1019.825
61.37567806,-0.8546579,0.2243201,-0.3557858,0.80392,-0.589259,-0.02830209,-16.5204,40.87348,0.8449535,1019.825
61.3856678,-0.4241846,0.04428791,-0.2946409,0.8048471,-0.5816439,-0.01269692,-16.5204,40.87348,0.8449535,1019.825
61.39565754,-0.7316656,0.7044058,-0.1723509,0.80344,-0.5845945,-0.01276357,-16.51322,40.50064,0.8443336,1019.825
61.40564728,-1.346627,0.8244272,-0.2946409,0.8073997,-0.5884215,-0.01433321,-16.51322,40.50064,0.8443336,1019.828
61.41563749,-1.961589,0.7044058,-0.1112059,0.8015478,-0.5927121,-0.02837534,-16.51322,40.50064,0.8443336,1019.828
61.42562723,-1.223635,0.2843308,-0.1112059,0.8095267,-0.5788167,-0.035778,-16.51322,40.50064,0.8443336,1019.828
61.43561697,-0.3626884,-0.1357442,-0.3557858,0.8110517,-0.5794008,-0.02713189,-16.51322,40.50064,0.8443336,1019.828
61.44560671,-0.6086732,0.5843843,-0.4169308,0.8092266,-0.5871938,-0.03069247,-16.52566,40.87414,0.006689072,1019.832
61.45559692,-0.6701694,0.3443415,-0.9060906,0.8068331,-0.5901327,-0.03267927,-16.52566,40.87414,0.006689072,1019.832
61.46558666,-0.7316656,-0.6758407,-0.9060906,0.8166267,-0.5882246,-0.01872431,-16.52566,40.87414,0.006689072,1019.832
61.47557736,-1.100643,-1.035905,-0.9672356,0.8161967,-0.5643332,-0.01618002,-16.52566,40.87414,0.006689072,1019.832
61.48556709,-1.46962,-0.3157764,-1.028381,0.8168459,-0.5745174,-0.02078182,-16.52566,40.87414,0.006689072,1019.831
61.49555683,-1.531116,-0.195755,-1.578686,0.8178858,-0.5802687,-0.02768082,-16.8974,40.87045,0.3978176,1019.831
61.50554657,-0.7931617,0.04428791,-1.76212,0.816464,-0.580844,-0.02286897,-16.8974,40.87045,0.3978176,1019.831
61.51553679,-1.039147,-0.3157764,-1.945555,0.8145971,-0.5843292,-0.02005598,-16.8974,40.87045,0.3978176,1019.831
61.52552652,-1.777101,-1.095916,-1.823265,0.8165278,-0.5814499,-0.01421382,-16.8974,40.87045,0.3978176,1019.833
61.53551626,-2.084582,-0.7358514,-2.0067,0.8180861,-0.5830429,-0.00318522,-16.8974,40.87045,0.3978176,1019.833
61.545506,-2.638047,-0.4958085,-1.88441,0.8111877,-0.5839115,-0.01857765,-17.27401,40.86736,0.01516342,1019.833
61.55549622,-1.900093,-0.9158835,-2.067845,0.81399,-0.576579,-0.01599878,-17.27401,40.86736,0.01516342,1019.833
61.56548595,-0.1781998,-1.215937,-2.12899,0.8121862,-0.5839493,-0.01473133,-17.27401,40.86736,0.01516342,1019.837
61.57547569,0.744243,-0.9758942,-2.49586,0.8074991,-0.5937908,-0.01447198,-17.27401,40.86736,0.01516342,1019.837
61.58546591,-0.8546579,-0.9158835,-2.61815,0.8172555,-0.5673128,-0.0114463,-17.27401,40.86736,0.01516342,1019.837
61.59545565,-1.654108,-0.9158835,-2.86273,0.8098829,-0.5654039,-0.01616609,-16.8974,40.87045,0.3978176,1019.837
61.60544586,-1.777101,-0.4958085,-3.168455,0.8081107,-0.5808106,-0.0343748,-16.8974,40.87045,0.3978176,1019.835
61.61543608,-2.453559,-1.515991,-2.98502,0.7979243,-0.5829287,-0.03339893,-16.8974,40.87045,0.3978176,1019.835
61.62542582,-3.990963,-2.836226,-2.679295,0.8089752,-0.5952072,-0.01644502,-16.8974,40.87045,0.3978176,1019.835
61.63541555,-4.359941,-3.076269,-2.557005,0.8163204,-0.5965887,-0.01460187,-16.8974,40.87045,0.3978176,1019.835
61.64540577,-3.314505,-1.576001,-2.557005,0.8168831,-0.5990874,-0.009852532,-16.89983,40.87075,0.0109272,1019.838
61.65539551,-4.790414,-1.576001,-2.312425,0.8124719,-0.5995624,-0.01561655,-16.89983,40.87075,0.0109272,1019.838
61.66538525,-5.528368,-1.756034,-2.12899,0.8201007,-0.5864371,-0.002804026,-16.89983,40.87075,0.0109272,1019.838
61.67537499,-5.589864,-1.936066,-1.823265,0.8181792,-0.5888675,-0.005744313,-16.89983,40.87075,0.0109272,1019.838
61.6853652,-6.819788,-2.416152,-1.578686,0.8131666,-0.6103132,-0.01445246,-16.89983,40.87075,0.0109272,1019.836
61.69535494,-5.897346,-3.436334,-1.76212,0.8088253,-0.5850418,-0.009920058,-16.90459,41.24327,0.3984356,1019.836
61.70534468,-3.990963,-3.676377,-1.88441,0.8039426,-0.5836829,-0.007444385,-16.90459,41.24327,0.3984356,1019.836
61.71533442,-2.699543,-3.376323,-1.700975,0.80099,-0.5827241,-0.009327253,-16.90459,41.24327,0.3984356,1019.836
61.72532463,-2.515055,-3.076269,-2.067845,0.8030035,-0.5903347,-0.02206125,-16.90459,41.24327,0.3984356,1019.837
61.73531485,-2.945528,-2.476162,-2.74044,0.8095453,-0.5774505,-0.02851702,-16.90459,41.24327,0.3984356,1019.837
61.74530506,-4.421437,-1.936066,-3.168455,0.8171369,-0.5665892,-0.02876922,-17.26875,40.8667,0.8534279,1019.837
61.7552948,-5.097895,-1.996076,-3.71876,0.8113067,-0.5690516,-0.03361158,-17.26875,40.8667,0.8534279,1019.837
61.76528454,-3.683483,-2.176109,-4.635934,0.8149458,-0.5769937,-0.02035131,-17.26875,40.8667,0.8534279,1019.841
61.77527428,-4.667422,-2.656194,-4.69708,0.8202286,-0.5720654,-0.01785057,-17.26875,40.8667,0.8534279,1019.841
61.78526449,-5.589864,-3.436334,-4.941659,0.8161664,-0.5637994,-0.0195382,-17.26875,40.8667,0.8534279,1019.841
61.79525423,-4.605926,-3.376323,-5.736544,0.8232766,-0.5548324,-0.02465327,-16.8974,40.87045,0.3978176,1019.841
61.80524397,-5.34388,-5.416687,-6.225704,0.8232545,-0.5585346,-0.03968202,-16.8974,40.87045,0.3978176,1019.839
61.81523371,-4.605926,-6.856945,-7.142879,0.8309485,-0.5525805,-0.03813419,-16.8974,40.87045,0.3978176,1019.839
61.82522392,-3.56049,-7.33703,-7.937764,0.8385134,-0.5656833,-0.03611226,-16.8974,40.87045,0.3978176,1019.839
61.83521366,-3.007025,-7.517062,-8.365779,0.8488537,-0.5690521,-0.02855912,-16.8974,40.87045,0.3978176,1019.839
61.8452034,-1.408124,-5.776752,-9.344098,0.8506236,-0.5634837,-0.04095251,-17.26875,40.8667,0.8534279,1019.844
61.85519314,-0.1781998,-5.596719,-9.710968,0.8451245,-0.5557604,-0.040236,-17.26875,40.8667,0.8534279,1019.844
61.86518383,0.4367621,-5.476698,-10.38356,0.840645,-0.5490576,-0.03521687,-17.26875,40.8667,0.8534279,1019.844
61.87517357,1.297709,-6.016795,-10.38356,0.8473167,-0.5406711,-0.03408149,-17.26875,40.8667,0.8534279,1019.844
61.88516378,-0.1167036,-5.956784,-10.68929,0.8379476,-0.5363442,-0.0392077,-17.26875,40.8667,0.8534279,1019.844
61.89515352,-1.039147,-6.796934,-10.44471,0.8354131,-0.5305427,-0.03759664,-17.25671,40.49325,1.626591,1019.844
61.90514326,-2.330566,-8.057158,-10.567,0.8438982,-0.5397654,-0.03259055,-17.25671,40.49325,1.626591,1019.844
61.915133,-3.130017,-8.23719,-10.87272,0.8425847,-0.5466666,-0.02938733,-17.25671,40.49325,1.626591,1019.844
61.92512322,-3.744979,-8.23719,-10.81158,0.8426718,-0.5520096,-0.03145226,-17.25671,40.49325,1.626591,1019.843
61.93511295,-5.220887,-8.837297,-10.99501,0.8321453,-0.5642937,-0.03747989,-17.25671,40.49325,1.626591,1019.843
61.94510269,-5.036399,-9.197362,-11.05616,0.8331791,-0.5695635,-0.04388473,-17.24477,39.74789,1.238461,1019.843
61.95509243,-2.76104,-8.717277,-11.60646,0.8356691,-0.5701134,-0.03668926,-17.24477,39.74789,1.238461,1019.843
61.96508265,-0.6086732,-8.357212,-11.7899,0.8278669,-0.5697415,-0.03662846,-17.24477,39.74789,1.238461,1019.845
61.97507238,0.6212507,-7.817115,-11.66761,0.8275298,-0.5794455,-0.04169317,-17.24477,39.74789,1.238461,1019.845
61.98506308,0.9902278,-8.297201,-11.42303,0.8252392,-0.5858862,-0.03750823,-17.24477,39.74789,1.238461,1019.845
61.99505281,1.60519,-8.297201,-11.42303,0.830621,-0.5877326,-0.03951798,-18.0003,40.11394,1.247557,1019.845
62.00504255,0.6827468,-7.757105,-10.81158,0.8339551,-0.5842388,-0.04137693,-18.0003,40.11394,1.247557,1019.842
62.01503229,1.543694,-7.817115,-9.894403,0.8359571,-0.5621786,-0.0451582,-18.0003,40.11394,1.247557,1019.842
62.02502251,2.035663,-7.27702,-9.344098,0.8375536,-0.5694785,-0.04535646,-18.0003,40.11394,1.247557,1019.842
62.03501225,0.6212507,-7.036977,-8.977228,0.8478305,-0.5708359,-0.04208675,-18.0003,40.11394,1.247557,1019.842
62.04500198,-0.4241846,-6.556891,-8.549213,0.8469548,-0.5521968,-0.04882751,-18.73661,39.73371,2.029194,1019.846
