7.455260196786014149e+01;-1.685476071849285518e+02;1.396849212580150947e+02
7.317953460112892117e+01;-1.606399982051760844e+02;1.390045883414555021e+02
7.187526866444054008e+01;-1.520364950916666658e+02;1.382976838968148172e+02
7.064559301626781007e+01;-1.427397742934462599e+02;1.375645919592736846e+02
6.949627242621643575e+01;-1.327536346732978245e+02;1.368058580500429002e+02
6.843303243837951300e+01;-1.220846013453817136e+02;1.360222474920440163e+02
6.746152907046007385e+01;-1.107439011891636937e+02;1.352148390517668588e+02
6.658730075189345143e+01;-9.874965747160473484e+01;1.343851550687996053e+02
6.581570144593332827e+01;-8.612909706751310068e+01;1.335353260910063682e+02
6.515181580076823309e+01;-7.292053655489013408e+01;1.326682836830443932e+02
6.460035917001849270e+01;-5.917491765072668386e+01;1.317879695939684552e+02
6.416556717325612169e+01;-4.495669292059943700e+01;1.308995434353777512e+02
6.385108095467516875e+01;-3.034391000337748778e+01;1.300095655866481081e+02
6.365983533986649689e+01;-1.542740157476970353e+01;1.291261286333987357e+02
6.359395759509567370e+01;-3.090585649114530042e-01;1.282589103822945731e+02
6.365468436378463934e+01;1.490075688278992061e+01;1.274191248135730632e+02
6.384230354314217237e+01;3.008652292800604755e+01;1.266193540223041509e+02
6.415612641258474014e+01;4.513138789999615597e+01;1.258732536116669962e+02
6.459449334147544164e+01;5.992125551470223854e+01;1.251951351204335765e+02
6.515481400449644411e+01;7.434881953728933013e+01;1.245994405612371452e+02
6.583364033376359714e+01;8.831721515526169242e+01;1.241001346407393129e+02
6.662676759041747232e+01;1.017429515120639394e+02;1.237100487094986079e+02
6.752935619229799613e+01;1.145578237244222919e+02;1.234402164957664922e+02
6.853606465249117718e+01;1.267095841999824302e+02;1.232992451911356682e+02
6.964118259563103663e+01;1.381612823810894497e+02;1.232927665587793911e+02
7.083875269217600135e+01;1.488893426201587999e+02;1.234230113444929913e+02
7.212267163930034997e+01;1.588806110287143269e+02;1.236885460572322728e+02
7.348676287598790680e+01;1.681287300618279801e+02;1.240842036549646537e+02
7.492481714033081630e+01;1.766302698516454939e+02;1.246012283361345965e+02
7.643060070684866503e+01;1.843810491670589613e+02;1.252276392537619074e+02
7.799783462644846566e+01;1.913730232857477631e+02;1.259487988995058743e+02
7.962015109494446108e+01;1.975920199904084029e+02;1.267481506172084664e+02
8.129103495962193904e+01;2.030164927533922992e+02;1.276080691656064090e+02
8.300375930750099940e+01;2.076173527816513342e+02;1.285107526714560038e+02
8.475132417264946127e+01;2.113588496759408031e+02;1.294390779361918078e+02
8.652640680210001278e+01;2.142003955990099939e+02;1.303773463719563779e+02
8.832133076596629451e+01;2.160991685414376207e+02;1.313118643114943325e+02
9.012805961112397313e+01;2.170132854000445377e+02;1.322313255556950082e+02
9.193821885596703680e+01;2.169053027242898679e+02;1.331269906036759494e+02
9.374314798986213759e+01;2.157457771510954103e+02;1.339926808610806575e+02
9.553398180848529364e+01;2.135165954245871944e+02;1.348246233510797083e+02
9.730175791360525750e+01;2.102137704404557894e+02;1.356211901361569119e+02
9.903754464915955680e+01;2.058494089545567363e+02;1.363825769242523052e+02
1.007325813961812031e+02;2.004526033991842837e+02;1.371104589581829885e+02
1.023784213724792949e+02;1.940690898443872925e+02;1.378076519828311746e+02
1.039670662269209913e+02;1.867596369346105689e+02;1.384777946846824932e+02
1.054910819880561377e+02;1.785972658336845598e+02;1.391250587767242450e+02
1.069436873241490673e+02;1.696635260775755683e+02;1.397538852036094283e+02
1.083188074226823971e+02;1.600441502849821518e+02;1.403687402562450472e+02
1.096110898288987698e+02;1.498244729551160503e+02;1.409738837165038774e+02
1.108158819719343313e+02;1.390850200939442516e+02;1.415731423125047286e+02
1.119291734971311740e+02;1.278976554885704786e+02;1.421696853645701708e+02
