1.212716907785380727e+01;1.235709188035062134e+01;2.391441132257127933e+01;2.149366159761062889e+01;1.281235474499402649e+01;6.437874152489925450e+01;4.755086713613150096e+01;9.137281370300927108e+01;5.062207558590448997e+01;1.025676017513456060e+02
1.279678828372842680e+01;1.153055408300267004e+01;2.449776915529559673e+01;2.085045561095309452e+01;1.332825783234414274e+01;6.370228515361392851e+01;4.756858859730014188e+01;9.130048842953866028e+01;5.057773066366281256e+01;1.025825257895777440e+02
1.352083190184322348e+01;1.075079988094413608e+01;2.512341672597225894e+01;2.026303588162683056e+01;1.383714958924555027e+01;6.306877477710683166e+01;4.759230019750012275e+01;9.123694773639593336e+01;5.053947095386944710e+01;1.025966004278345594e+02
1.429605459220477748e+01;1.002116836151652635e+01;2.578854073365401689e+01;1.973289758564747487e+01;1.433530356403471373e+01;6.247877975212011847e+01;4.762164939742545045e+01;9.118153841185100816e+01;5.050805585998205771e+01;1.026096101367006668e+02
1.511898026220632651e+01;9.344897923915924665e+00;2.649021409517793657e+01;1.926136027022653963e+01;1.481911070361787175e+01;6.193255749040420710e+01;4.765619353156615290e+01;9.113358981902388223e+01;5.048403175504844143e+01;1.026215852347272062e+02
1.598590073471119233e+01;8.725110044454874370e+00;2.722536551295175045e+01;1.884960412310815769e+01;1.528512917716162356e+01;6.143011196990835998e+01;4.769542592144831872e+01;9.109242645150023066e+01;5.046772395580735804e+01;1.026327642321874407e+02
1.689287772557745981e+01;8.164786187973232856e+00;2.799074905201220176e+01;1.849869965507479108e+01;1.573012888554907640e+01;6.097124618619567826e+01;4.773880085954162666e+01;9.105737740156186533e+01;5.045923823651266815e+01;1.026435385599190369e+02
1.783574903344454299e+01;7.666738272835882384e+00;2.878291757865495981e+01;1.820962854432849909e+01;1.615112985201207252e+01;6.055560763204513108e+01;4.778575572924342652e+01;9.102778445841248356e+01;5.045847140407773423e+01;1.026543852925506712e+02
1.881013955006056548e+01;7.233573511785803767e+00;2.959820351256678350e+01;1.798329415712520785e+01;1.654543387620032746e+01;6.018272662835225617e+01;4.783572892495229922e+01;9.100301029792015584e+01;5.046513009285780527e+01;1.026657944755587408e+02
1.981147741821682118e+01;6.867654824979163131e+00;3.043270961365440286e+01;1.782052106678749936e+01;1.691064898407601191e+01;5.985204791383137746e+01;4.788817280105049434e+01;9.098244778829325696e+01;5.047875665364881570e+01;1.026781980065993878e+02
2.083501540160658294e+01;6.571058361208084619e+00;3.128231157097093629e+01;1.772204366464341874e+01;1.724470632450689322e+01;5.956295629502922395e+01;4.794256151669112143e+01;9.096553092671840091e+01;5.049876078413052483e+01;1.026919067085203494e+02
2.187585727529314994e+01;6.345529947159743500e+00;3.214267311318293707e+01;1.768848466402556951e+01;1.754586928049716477e+01;5.931479736328492436e+01;4.799839423527484428e+01;9.095174741962256348e+01;5.052445535193000836e+01;1.027070613359925346e+02
